"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","216813861219.138","232785011074.479","255082949054.655","285602392448.162","322062055687.241","352689998406.485","385179295110.602","438440438687.974","469229666241.185","500460427894.63","503054424102.421","580689354999.856","574374529582.259","538061827647.121","521224707122.571","459341113020.319","455018519396.315","526830240797.867","551426926964.613","541946055811.486","559712896396.594","543437430137.583","553459639169.82","549174842734.862","563985350891.763","637000259050.061","628122759044.849","657684521273.891","676045282290.998","685804798227.859","703127045706.563","746217712244.04","770020880378.181","822042737058.182","856836227162.243","895841783679.913","916553290495.977","948040720477.833","973841092478.876","1051832067288.49","1099141645466.96","1160165998350.94","1230936352500.8","1274135881997.49","1306231547185.1","1374760211111.64","1360732250039.63","1398532710274.24","1422286409949.55","1452579118305.86","1462984969875.96","1577528754047.47","1623578525573.83","","",
"Tonga","TON","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","206029896.198449","215798320.403061","220076312.161258","223902101.079311","238586638.561883","243641480.301097","250915732.403661","246193819.37012","247153745.836916","242101697.288198","257632375.477399","258281571.752458","267936259.200245","281205874.18538","291643880.05533","291673674.087278","291289879.91259","299209506.029536","310823935.131319","321298203.474362","332870685.715378","344251123.859024","351509939.908853","350274663.663255","355816598.622131","352926577.52326","338224447.840903","348707781.80222","356695326.551203","369485198.817979","379775900.641822","383157131.241085","371200315.78862","378893840.485493","392957799.644745","406237705.331704","417206123.37566","418457717.734149","",
"South Asia (IDA & IBRD)","TSA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","190125393716.104","197906107068.709","204438707491.604","215472321549.345","232029088947.946","229558387405.828","231728937375.263","246707512468.103","257389009294.736","272682465839.727","288192763796.712","290579751531.601","286111004208.567","296803646160.133","303343011038.795","325736723049.247","333500602865.411","355032527120.604","376423125020.517","364616325884.555","388345513405.052","412926287879.509","428410552353.979","457446825586.951","476387506844.067","502071676099.447","526207064224.266","548109253609.17","595294007260.655","627962979095.019","662055400299.941","674379843928.626","712864310463.619","744413563319.93","789798731924.393","845004988505.06","903271270630.366","937724733128.271","990548925031.251","1068078020538.17","1111470503544.28","1161448195291.94","1203811040459.8","1292620566353.86","1390598910869.84","1496314162846.33","1611778498951.14","1729959986346.23","1785970613574.62","1913383678911.05","2060781195903.17","2166655413930.35","2285864489988.05","2425017700285.82","2594589541524.86","2788673369858.73","3005586381060.09","3210827386595.39","3406643595791.18","3571269295293.79",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","255663106272.65","259304955878.041","274456024562.644","291795767564.927","307477783705.56","322771885332.904","327704061814.066","325829090520.583","335706937710.441","365786145026.569","402333490484.329","432424080553.62","443901189860.64","462985846070.134","499644733744.501","499107566811.508","525371242837.002","537948976974.663","536223018023.891","558230524668.407","580721600603.959","578166858858.785","571655954814.36","557515855371.913","571785311506.704","581974487607.867","591464013214.125","607488310163.245","634852564680.062","650869802529.187","666439021622.655","669092238018.629","666970183076.158","661214938188.993","669051175606.973","691883231307.507","727190430670.815","753218421249.701","771215619048.161","788068139888.36","815440251262.76","850176768078.168","904286774436.865","942824577620.022","1004119751778.18","1066365427011.4","1132091089207.2","1206374146678.37","1270942803188.47","1309922895970.87","1380722711234.25","1446142279943.54","1503468436146.79","1578662518208.04","1652169221016.96","1699163800309.05","1720184902138.59","1764021498494.64","1806545825341.77","1847693078558.35",
"Trinidad and Tobago","TTO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3397615807.62437","3874541546.22272","3980799420.1168","4203907194.80673","4524686323.7295","4556080872.56027","4740912943.75437","4837746930.51717","5090042283.78352","5229035285.19134","5413810341.56526","5470132150.19261","5786324760.03034","5882170644.88739","6106140410.18911","6196387050.91363","6593274649.72035","7194699343.01586","7915354999.60433","8200257715.7602","9052330925.81248","9466674991.62066","9826344085.31107","8814198366.52845","8307302088.88234","7965089462.19339","7703901191.77536","7352466280.6328","7064269891.45779","7005642511.71705","7111369415.63153","7332704236.7202","8072792573.07898","8018776325.90688","8304820559.82867","8621227009.89394","9236306508.10482","9931140419.54674","10738002278.5196","11599707379.9258","12400244897.6867","12917152080.0554","13942348940.4975","15955762092.4819","17224253397.7589","18293696591.4406","20709938758.2907","21694532675.7935","22430354184.4732","21445273759.4445","22157948396.2042","22092725498.1464","22373295239.2748","22872012726.4493","22663295325.0489","23076489057.246","21623490164.4452","21123530070.597","21071732281.5353","21071232537.5469",
"Tunisia","TUN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","5059838759.25667","5234649503.98211","5243127148.24647","5788922453.54199","6063769805.78455","6346925527.45564","7017173396.67458","8262210702.80844","8208122677.09934","8870910716.78077","9505721950.53794","10254473662.1489","10604263588.0956","11287228377.8119","12028519491.407","12920884029.6213","13633350985.0496","13566038004.7506","14201188696.3812","15017592776.3029","15865872502.4452","15636295165.5722","16684141330.1663","16696180452.7036","16987812491.2673","18338312910.4373","19054340645.5219","20541670811.7927","20991498253.4582","21658694425.0384","22168035419.8687","23752181151.3204","25044523892.6925","26242594452.9831","27831487634.4837","29142311722.7889","30248607447.2544","30648664524.242","32089890945.9271","34090950398.2115","35279543593.6845","37129671719.9944","39620931745.1446","41299978412.7428","42556922174.0953","44050929160.2627","43206394578.7341","44933645382.1434","46225723068.3247","47599273438.5916","48167866634.0646","48726421685.0636","49660472264.9155","50983652368.3107","51515299706.581",
"Turkey","TUR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","87225893728.1556","88234285581.6858","93150195787.5351","101595477160.3","107141631963.067","110166807594.866","122519607960.83","128317860958.408","137015240454.776","142607031940.554","147218243114.385","155413432957.695","166954105518.748","172400706932.98","182045620352.408","195105778303.283","215516144096.353","222858067501.087","226207474965.736","224795683417.616","219294145302.311","229944491705.187","238137937786.211","249975967034.89","266754393218.647","278068342573.294","297566581263.107","325792374911.021","333353158427.459","334320696197.885","365299342260.738","367930516840.263","386458154497.397","416027092796.671","396606335030.972","427852040552.588","459426085589.491","494239849048.608","505647959786.555","488510008813.095","520947371987.241","489886870783.114","521387961571.207","550628728479.285","603733139283.696","658128609525.532","704919601860.476","740380283468.438","746638358563.097","711513011458.05","771901768898.057","857687037618.323","898769733883.725","975087052715.616","1025466784814.87","1087875530787.39","1122511655085.89","1206373006691.9","1240474470743.22","1251358808782.1",
"Tuvalu","TUV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21441966.9570863","22215842.9205881","22835413.1400816","23774106.416132","26218913.561279","24906804.4668911","23422019.8970655","25764977.0868419","29758862.861818","29293496.3322692","29009173.7113651","29483214.8363111","31808312.5649755","30747970.8452361","30332202.5905471","29185727.2412158","29809991.9476302","31703094.8255095","34234035.6002484","32716491.6760401","31823518.6204366","34215359.7066284","32902944.4500501","34408854.2110197","34872689.929616","38061062.981406","39216110.8720711","40821625.3990143","41842166.0339897","45924328.5738911",
"Tanzania","TZA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11377108482.1353","11805393292.2978","12637091707.5775","12898930757.9998","12974302065.4789","13130746304.6679","13336591994.0275","13812696574.4681","14440396172.0419","14949460309.0397","15503862778.1514","16257949540.4693","16992936425.2419","18024545018.2013","19303061141.2377","20591113841.7719","22136232860.9863","23791208301.3288","25345302698.9994","27060808434.1856","28599598807.3757","30106541769.0187","32014249841.4151","34470432850.5958","36021655261.6077","38464494647.9458","41054102082.9625","43583292908.8203","46576208275.1062","49736720777.9095","52444869125.4334","55482146264.3126",
"Uganda","UGA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","5295947804.89135","5600176582.76574","5580874080.01204","5396349175.41389","5417399629.09119","5632031735.95333","6097635941.60361","6485563957.65958","6905448457.85206","7288983659.62315","7538147134.87403","8165795315.94897","8688703103.52097","9689923545.91417","10569004512.901","11108023940.0241","11652902004.2984","12591420716.0998","12987031487.563","13660235190.2428","14853140604.0321","15814622816.1708","16891161093.7837","17960804868.9483","19897831763.7393","21571722129.6046","23450349890.7355","25045329506.7239","26457287917.7801","28942065251.776","30052704157.2445","31130666353.6275","32720293849.7498","34417776841.2876","36063290852.3549","37468946926.5228","39775190576.0129","42363498467.4847",
"Ukraine","UKR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","206227757260.068","211520516902.735","219712924834.198","205771623145.782","188464904701.151","170185696267.176","145974897217.577","112496947821.41","98772320162.3224","88895088171.293","86228235502.0854","84589899041.092","84420719245.1775","89401541680.303","97629786737.4097","102754706789.826","112532765633.157","126159098825.019","129940465635.033","139607929641.793","150209086270.689","153669941036.719","130990467246.875","136013155905.036","143446957451.616","143789339118.051","143750950398.359","134331480637.625","121203317705.377","123912293812.632","126968015121.443","131291655063.897","135536959161.566",
"Upper middle income","UMC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","1625216972265.55","1666455392037.25","1737731177579.85","1806327604724.88","1954605393565.99","2087734691262.56","2205219377455.49","2298157154397.86","2469650321753.67","2659601149912.48","2873813143631.34","3082015019337.06","3313091205562.39","3589343065181.63","3817419981794.77","3974391618465.01","4256213531785.55","4417696142060.13","4535186939626.48","4754441270825.68","4929488869556.13","5009832916221.16","5146247192278.42","5182252453240.68","5431325226076.89","5673682506952.68","5914849364815.51","6208714073206.21","6407195523268.09","6553194900474.08","6677320385328.13","6783202281675.65","6824864206555.33","7051137326365.64","7232901479727.26","7479566362372.76","7832917384438.99","8242244760159.68","8360930009862.03","8589133414870.11","9103324083257.1","9388375087325.63","9782680974152.63","10288791416472.2","11096551419283.6","11884584003693.5","12853722180750.4","13989944797949.3","14810093775008.6","15067713243464.4","16216910862238.2","17239411407331.4","18138070248209.1","19053220488636.2","19843707301413.1","20549551328311.7","21367421375919.7","22394434074337.5","23404180080267.1","24302133092372.8",
"Uruguay","URY","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","13898153414.368","14244639648.945","14020350839.1178","14044249768.5867","14387002602.5543","14537433684.9281","14982694335.3787","14434802057.9934","14707462729.297","15570017272.1179","15933298998.6466","15893193047.6144","15683471262.2339","15726632115.0035","16181972308.499","17168573294.2352","17844237375.8741","18103953323.5173","19076857122.5887","20259453764.2454","21443294868.0415","21777715880.8947","19652674358.1017","17633480142.3077","17431996921.0776","17687643436.5125","19245890915.1272","20784241382.2142","21092042998.9585","21324878277.7294","21388287457.4651","22145177992.9259","23901642364.5889","24536839529.7938","26323450891.4153","25942392888.9544","27389448605.6395","29730611911.5597","31074105581.6246","30471512755.4087","29883433694.3553","28734675664.6007","26512908469.9633","26726412657.9005","28063845207.1376","30157445133.4999","31393471352.8303","33447078686.85","35847289438.6439","37368467078.9171","40284481651.9021","42364020183.5261","43862934925.0282","45897095482.1804","47383606579.1555","47559277162.5174","48362932954.0502","49616180349.35","50420003958.0066","50531997745.4374",
